# harbour-strokecat 5-stroke dictionary
# format: <char>	<code>	<freq>
# code: 1=横 2=竖 3=撇 4=捺(含点) 5=折(含勾)
# sources: RIME stroke.dict.yaml + jieba freq
榴	12343545325121	169
曦	25114311213123415534	169
啾	251312344334	169
魑	3251135544134522554	169
謬	411125154454434333	169
冮	41121	169
懈	4243535121533112	169
谬	4554154134333	169
厷	1354	168
畹	2512144535455	168
嵈	252344311354	168
鎽	341124312523541112	168
鷲	41251234135432511154444	168
鹫	41251234135435451	168
瘸	4134153251253434	168
潞	4412512121354251	168
渙	441352534134	168
涜	4441214535	168
涣	4443525134	168
謇	44511221344111251	168
璉	11211251112454	167
琏	11211512454	167
敖	1121533134	167
莆	1221251124	167
頦	415334132511134	167
颏	415334132534	167
洹	441125111	167
韧	1152534	166
藓	12235251211431112	166
蘚	12235251214444431112	166
硒	13251125351	166
夭	3134	166
筫	3143142511134	166
餡	3415115435321511	166
馅	35535321511	166
譴	41112512512125151454	166
痢	413413123422	166
炫	433441554	166
濉	4412511132411121	166
澇	441433443344553	166
涝	4441224553	166
汽	4443115	166
谴	452512125151454	166
韌	521251152534	166
栭	1234132522	165
彨	1254254333	165
磺	1325112212512134	165
蛻	2512143425135	165
蜕	2512144325135	165
唾	25131212211	165
篡	3143142511113454	165
鷦	32411121444432511154444	165
鹪	32411121444435451	165
觥	3535121243135	165
痣	413441214544	165
酋	431253511	165
炆	43344134	165
憿	4423251141533134	165
纾	5515455	165
紓	5544445455	165
芷	1222121	164
棿	123432151135	164
钤	311153445	164
譥	32511415331344111251	164
鈐	341124313415	164
獐	35341431251112	164
燦	43342135454431234	164
灿	4334252	164
贅	11215331342511134	163
赘	11215331342534	163
捱	12113121121	163
萌	12225113511	163
蔚	12251311234124	163
梾	12341431234	163
戊	13534	163
欤	1513534	163
吮	2515435	163
铎	3111554112	163
歟	32111525111343534	163
鐸	341124312522112143112	163
詮	4111251341121	163
诠	45341121	163
弘	51554	163
嫖	53112522111234	163
玲	112134154	162
耆	1213352511	162
莉	1223123422	162
枌	12343453	162
陌	52132511	162
馨	12152133554312342511	161
軛	12511121355	161
轭	15211355	161
幙	2521222511134	161
箯	314314321251134	161
偈	32251135345	161
諮	4111251413534251	161
咨	413534251	161
旌	41533131121	161
憎	424432524312511	161
烯	43343413252	161
駒	121125444435251	160
闩	2451	160
煚	251115154334	160
閂	251125111	160
俪	321252544	160
儷	321254125441352211515	160
騗	3351251221211254444	160
鑺	34112431251112511132411121	160
驹	55135251	160
瓑	11211331234312342121	159
杠	1234121	159
槓	12341212511134	159
毆	125125125153554	159
殴	13453554	159
闰	2451121	159
閏	251125111121	159
敱	25212514312154	159
岣	25235251	159
秆	31234112	159
稈	312342511112	159
斛	35351214412	159
沏	4411553	159
袜	4523411234	159
襪	4523412225221134534	159
埆	1213535121	158
艱	12212511134511534	158
栓	1234341121	158
曟	2511251125111311534	158
蝨	251251214251214	158
嚓	25144535415411234	158
吆	251554	158
岫	25225121	158
帙	25231134	158
峇	252341251	158
笆	3143145215	158
旓	4153312432511	158
炷	433441121	158
虱	51251214	158
艰	54511534	158
黿	11352511251211511	157
鼋	113525125115	157
駿	12112544445435354	157
罄	12152133554311252	157
敤	251112342154	157
闠	25112511251212511134	157
閿	2511251134434554	157
嗵	2515425112454	157
巔	2521225111134132511134	157
巅	2521225111134132534	157
筍	314314352511	157
笋	3143145113	157
骏	5515434354	157
圪	121315	156
奎	134121121	156
蛆	25121425111	156
峭	2522433544	156
锗	3111512132511	156
鍺	3411243112132511	156
糜	41312341234431234	156
痘	413411251431	156
煇	4334451251112	156
孨	551551551	156
槝	12343251115252	155
厙	131251112	155
厍	131512	155
虔	2153154134	155
睹	2511112132511	155
畴	251211113124	155
疇	2512112151211251154	155
锹	31115312344334	155
鍬	34112431312344334	155
刈	3422	155
悽	42415112531	155
涑	4411251234	155
潟	441321511354444	155
凄	4415112531	155
寤	44552131251251	155
祈	45243312	155
瑗	1121344311354	154
荼	1223411234	154
呦	25155453	154
铳	31115415435	154
毯	311543344334	154
黏	31234342413421251	154
仛	32315	154
銃	3411243115435	154
濋	4411234123452134	154
绲	55125111515	154
緄	55444425111535	154
舐	1122513515	153
摯	121431123543112	153
橐	1251245132511234	153
挚	1513543115	153
賄	2511134133511	153
町	2512115	153
贿	2534133511	153
偎	32251211534	153
闾	425251251	153
奠	431253511134	153
洼	441121121	153
沂	4413312	153
戦	4432511121543	153
窪	44534441121121	153
缨	55125342534531	153
纓	55444425111342511134531	153
虐	215315151	152
胄	251213544	152
嘀	25141432512251	152
膻	35114125251125111	152
鱿	352512111354	152
魷	352512144441354	152
羶	4311134125251125111	152
绋	55151532	152
紼	55444451532	152
鐥	34112431431112431251	151
賨	445112342511134	151
綇	5544441253511	151
珗	1121312135	150
瑷	11213443451354	150
璦	11213443454544354	150
畻	25121431134121	150
皝	325111121243135	150
鎼	341124311253153115	150
誆	4111251111215	150
粍	4312343115	150
漓	4414134522554	150
诓	45111215	150
祷	45241113124	150
禱	452412151211251124	150
鍪	54523313434112431	150
垓	121415334	149
鄀	1221325152	149
咔	25121124	149
哵	2512513522	149
祺	452412211134	149
孢	52135515	149
搽	121122341234	148
莢	1221343434	148
荚	122143134	148
垄	13534121	148
曚	25111224511353334	148
岢	25212515	148
傕	324532411121	148
壟	4143135411515111121	148
畨	43123425121	148
鴆	453532511154444	148
鸩	453535451	148
嬖	5132514143112531	148
枟	12341154	147
丕	13241	147
厜	1331212211	147
崧	25212343454	147
詈	252214111251	147
孵	35435243443521	147
痈	4134435112	147
癰	41344555251521532411121	147
漬	44111212511134	147
渍	44411212534	147
彛	5114315343453132	147
淼	553455345534	147
珀	112132511	146
埽	12151145252	146
杓	1234354	146
蜥	25121412343312	146
蟠	251214343123425121	146
囷	25312341	146
籽	431534551	146
宓	44545443	146
婇	53134431234	146
壊	1211225221413534	145
蕾	1221452444425121	145
暉	2511451251112	145
晖	2511451512	145
蛤	251214341251	145
哆	251354354	145
毓	3155414154325	145
餼	341511543115431534	145
饩	3553115	145
諛	411125132151134	145
詫	4111251445315	145
谀	4532151134	145
诧	45445315	145
巽	515515122134	145
掍	12125111515	144
坍	1213541	144
竻	31431453	144
鑱	3411243135251151535251354	144
嫍	5313443321511	144
绅	55125112	144
紳	55444425112	144
槾	123425112522154	143
劯	1325153	143
眩	2511141554	143
劅	252213525121425	143
亢	4135	143
慚	42412511123312	143
惭	42415213312	143
淪	44434125122	143
沦	4443435	143
泌	44445443	143
寚	4451121311252	143
嬨	5314315545544544	143
壒	1211221215425221	142
叵	12515	142
瞳	25111414312511121	142
噝	251554444554534	142
咝	25155551	142
钽	3111525111	142
鉭	3411243125111	142
鲇	3525121121251	142
鯰	3525121444434154544	142
鑾	411125155444455444434112431	142
浉	441231252	142
蘆	1222153152512125221	141
芦	1224513	141
桔	1234121251	141
櫝	1234121252212511134	141
椟	123412544134	141
硷	132513414431	141
厕	13253425	141
暑	251112132511	141
啵	25144435254	141
斁	25221121431123134	141
魐	3251135544315112234	141
鍎	34112431331225111	141
鑫	341124313411243134112431	141
廁	413251113425	141
惻	424251113425	141
恻	424253425	141
炶	433421251	141
愷	4422521251431	141
恺	442252515	141
彜	5514312343453132	141
鞣	122125112545231234	140
槭	123413211234534	140
勵	1312225112521453	140
励	1315353	140
臧	13513125125543	140
賍	2511134413121	140
咭	251121251	140
帴	25215341534	140
煲	3225112344334	140
卮	33155	140
狡	353413434	140
疣	413411354	140
愯	4423241112154	140
爿	5213	140
绩	55111212534	140
駢	1211254444431132	139
坯	12113241	139
頡	121251132511134	139
颉	121251132534	139
硎	13251113225	139
崂	2521224553	139
嶗	252433443344553	139
钍	31115121	139
罅	31125221531534315	139
俣	322511134	139
侣	32251251	139
侶	322513251	139
俁	322515134	139
釷	34112431121	139
胫	351154121	139
脛	35411555121	139
忛	442354	139
渲	444445125111	139
缌	551251214544	139
骈	551431132	139
緦	554444251214544	139
醚	1253511431234454	138
懟	224314311211244544	138
閰	25112511321511	138
噪	2512512512511234	138
镀	31115413122154	138
飴	3445115454251	138
勉	352513553	138
詎	41112511515	138
痹	4134125121132	138
讵	451515	138
嬉	531121251431251	138
姤	531331251	138
怼	541544544	138
橀	123415432525221	137
蠹	125124513251251214251214	137
搦	1515154451544	137
牲	312131121	137
僉	3412512513434	137
佥	3414431	137
臁	35444134315112234	137
馀	3553411534	137
謖	41112512512135354	137
愰	4242511243135	137
慊	4244315112234	137
潯	444511121251154	137
谡	452512134354	137
缡	5514134522554	137
縭	5544444134522554	137
咂	25112525	136
铌	3111551315	136
俨	321224313	136
儼	322512511351221113134	136
鈮	3411243151315	136
爰	344311354	136
譏	4111251554554134543	136
庚	41351134	136
禛	45241225111134	136
讥	4535	136
娼	53125112511	136
隷	1211123451124134	135
柊	123435444	135
齜	212134341343452212115	135
龇	21213452212115	135
卣	2125511	135
铰	31115413434	135
鉸	34112431413434	135
鐘	34112431414312511211	135
諍	4111251355112	135
诤	45355112	135
闇	25112511414312511	134
蹈	25121213443321511	134
蛀	25121441121	134
笞	31431454251	134
鏆	3411243155212511134	134
淬	44441343412	134
媳	5313251114544	134
纘	5544443121353121352511134	134
雮	125244343115	133
碉	1325135121251	133
眶	25111111215	133
閑	251125111234	133
嚦	2511331234312342121	133
螞	2512142111254444	133
蚂	251214551	133
鲈	3525121121513	133
鱸	352512144442153152512125221	133
臊	35412512512511234	133
孌	4111251554444554444531	133
娈	412234531	133
灃	441111221112521251431	133
沣	4443112	133
寐	445521311234	133
祧	4524341534	133
犀	513241343112	133
畿	554554125121543	133
螯	1121533134251214	132
隕	522512511134	132
陨	522512534	132
婷	531412514512	132
阑	245125431234	131
嘟	2511213251152	131
闌	25112511125431234	131
镦	31115412515213134	131
鎾	34112431251125221	131
鐓	34112431412515513134	131
竵	414311251152254312	131
漱	44412512343534	131
瀑	444251112213454434	131
裨	4523432511312	131
姞	531121251	131
耿	1221114334	130
栵	1234135422	130
輻	1251112125125121	130
辐	1521125125121	130
剔	2511353325	130
仡	32315	130
弑	341234112154	130
弒	3412354112154	130
鲧	352512113554534	130
鯀	352512144443554234	130
詡	4111251541541	130
瘟	41341251125221	130
燧	4334431353334454	130
洌	441135422	130
泳	44445534	130
诩	45544544	130
叏	51254	130
嫔	5314453212134	130
縊	5544444313425221	130
歧	21211254	129
铩	31115341534	129
箸	31431412132511	129
鎩	341124313412343554	129
痔	41344121154	129
蒀	122251125221	128
蓧	1223223541234	128
楅	1234125125121	128
蚴	25121455453	128
镫	31115543341251431	128
簹	3143142434525125121	128
筜	314314243511	128
犻	3531252	128
詵	4111251312135	128
淝	44435445215	128
诜	45312135	128
叆	11543443451354	127
茉	12211234	127
朽	123415	127
楗	123451111254	127
橘	1234545232534251	127
粲	2135454431534	127
囤	2515251	127
叧	25153	127
徭	3323541311252	127
夈	354431534	127
悧	4243123425	127
褥	452341311534124	127
婕	53115112134	127
缆	551222142535	127
纜	554444125125311252212511135	127
蛩	121354251214	126
茜	122125351	126
莹	1224511214	126
鄄	12535112152	126
踊	25121215425112	126
簪	314314153515352511	126
癖	413445132514143112	126
甑	4325243125111554	126
瑩	433443344511214	126
抒	1215452	125
苇	1221152	125
葦	122521251152	125
螛	2512144453121251	125
鱟	321134345114535251214444	125
乒	321213	125
鴕	3251115444444535	125
凰	35325111121	125
肛	3544121	125
鸵	3545144535	125
鲎	4434535251211	125
缟	5514125125251	125
縞	5544444125125251	125
魇	131344325113554	124
魘	13251125111344325113554	124
硪	132513151543	124
钚	311151324	124
鈈	341124311324	124
涯	44113121121	124
飨	553344511534	124
饗	55345115452344511534	124
珛	1121133511	123
菇	12253112251	123
鸬	2151335451	123
鸕	215315251212522132511154444	123
悠	32231344544	123
倞	3241251234	123
褒	413225112343534	123
膺	41332324111212511	123
瘑	4134125525251	123
瘮	4134154545434333	123
兗	413425135	123
兖	41345435	123
鄣	4143125111252	123
悕	4423413252	123
鋈	444313434112431	123
欖	1234125125314252212511135	122
榄	1234223142535	122
哐	251111215	122
顎	251251115132511134	122
颚	251251115132534	122
彷	3324153	122
饋	34151154251212511134	122
馈	355251212534	122
疫	413413554	122
祛	452412154	122
娿	5212512531	122
陋	52125345	122
摞	12125121554234	121
擀	1511225111234112	121
摜	15155212511134	121
掼	15155212534	121
叡	2145134342511154	121
嗷	2511121533134	121
蹋	25121212511544544	121
蚜	2512141523	121
镌	311153241112135	121
稹	312341225111134	121
儉	323412512513434	121
俭	323414431	121
倔	3251325252	121
睾	32522112143112	121
饢	344511541251245251251112213534	121
馕	3551251245251251112213534	121
凇	4112343454	121
煳	4334122513511	121
弬	5151225125	121
坨	12144535	120
藹	1224111251251135345	120
蔼	12245251135345	120
榫	12343241112112	120
酧	1253511445124	120
齶	212134341343452251251115	120
乩	212515	120
畾	251212512125121	120
蝟	251214251213541	120
锶	31115251214544	120
锆	311153121251	120
铋	3111545434	120
倩	3211213511	120
畬	341123425121	120
鍶	34112431251214544	120
鋯	341124313121251	120
鉍	3411243145443	120
猬	353251212511	120
腭	3544251251115	120
諂	411125135321511	120
滌	4413223541234	120
涤	4413541234	120
湀	441543341134	120
寔	445251112134	120
谄	4535321511	120
帚	51145252	120
艮	511534	120
缢	5514313425221	120
礫	13251325115545541234	119
砾	1325135234	119
髡	2111154333135	119
喔	251513154121	119
傦	32255452511	119
嘈	25112512212511	118
帿	252325131134	118
镣	31115134432511234	118
讎	32411121411125132411121	118
雠	324111214532411121	118
詼	4111251134334	118
娄	431234531	118
烻	4334321554	118
淀	44444512134	118
澱	4445131221343554	118
诙	45134334	118
彁	5151251512515	118
毦	1221113115	117
栉	123412252	117
櫛	12343143145115452	117
擻	151251125125313134	117
擞	1514312345313134	117
乓	321214	117
獺	3531251234352511134	117
獭	3531251234352534	117
猻	3535513554534	117
狲	353551534	117
癟	4134132511134125122	117
瘪	413413251113435	117
汲	441354	117
姉	5311252	117
掔	125125543115	116
仄	1334	116
阐	24543251112	116
闡	25112511251251251112	116
犢	3121121252212511134	116
犊	312112544134	116
伀	323454	116
冿	41511112	116
沛	4441252	116
寅	44512512134	116
绂	55113544	116
紱	55444413344	116
芟	1223554	115
檬	12341224511353334	115
桡	1234153135	115
礪	1325113122251125214	115
砺	1325113153	115
殮	13543412512513434	115
殓	13543414431	115
嘣	25125235113511	115
铠	31115252515	115
鎧	341124312521251431	115
煜	4334251141431	115
淙	44444511234	115
涮	44451325225	115
弼	515132511515	115
姳	531354251	115
匿	1122132515	114
囿	251325111	114
岷	25251515	114
髁	25545251125111234	114
镬	311151223241112154	114
鑊	341124311223241112154	114
狅	3533121	114
匆	35334	114
諳	4111251414312511	114
褻	41121341213543534	114
亵	411513543534	114
癳	41341251212512125121554534	114
粖	43123411234	114
洽	444341251	114
滐	4443541521234	114
窠	4453525111234	114
谙	45414312511	114
鞠	12212511235431534	113
鷗	1251251251532511154444	113
鸥	134535451	113
匕	15	113
齟	21213434134345225111	113
龃	2121345225111	113
昕	25113312	113
囬	2522111	113
镠	3111554454434333	113
忥	31154544	113
乇	315	113
鏐	3411243154454434333	113
虢	344315421531535	113
槈	12341311534154	112
郪	1511253152	112
蚦	2512142511	112
钥	311153511	112
氩	3115122431	112
脐	3511413432	112
臍	354141432533543211	112
泦	44451335	112
弛	515525	112
媛	531344311354	112
缈	551251112343	112
嚮	55345115452325251	112
緲	554444251115343	112
瑾	112112212511121	111
聶	122111122111122111	111
聂	1221115454	111
搧	1513351544544	111
瓧	155412	111
噹	2512434525125121	111
崍	25212343434	111
崃	2521431234	111
镭	311151452111125121	111
锾	31115344311354	111
頹	3123435132511134	111
颓	3123435132534	111
鐳	341124311452413425121	111
鍰	34112431344311354	111
鳗	3525121125112522154	111
鰻	3525121444425112522154	111
肪	35414153	111
譙	4111251324111214444	111
痊	41344341121	111
憾	4241312514544543	111
悼	42421251112	111
忤	4423112	111
汻	4443112	111
谯	45324111214444	111
敯	5151525112154	111
珑	112113543	110
瓏	11214143125111515111	110
辜	122514143112	110
蓼	12254154134333	110
曡	2511251125114525111	110
遏	251135345454	110
咣	251243135	110
噥	2512512211311534	110
哝	251453534	110
铢	31115311234	110
铍	3111553254	110
悆	34112344544	110
銖	34112431311234	110
鈹	3411243135254	110
鲂	352512114153	110
魴	352512144444153	110
詬	4111251331251	110
謠	41112513541311252	110
诟	45331251	110
谣	453443311252	110
繚	554444134432511234	110
齔	21213434134345235	109
龀	2121345235	109
嗄	2511325111354	109
叽	25135	109
呎	2515134	109
嘰	251554554134534	109
鴙	3113432511154444	109
膀	35114143454153	109
諼	4111251344311354	109
諢	4111251451251112	109
粐	4312344513	109
谖	45344311354	109
诨	45451512	109
婀	5315212512	109
跫	1215342512134	108
蓯	12233234342134	108
苁	1223434	108
橇	1234311531153115	108
貽	251113454251	108
蟶	2512141221112513121	108
蛏	25121454121	108
卟	25124	108
贻	253454251	108
鲆	3525121114312	108
鮃	3525121444414312	108
邹	3551152	108
鄒	355233552352	108
讒	411125135251151535251354	108
怵	44212354	108
谗	45352513544	108
刁	51	108
壂	5131221343554121	108
姻	531251341	108
迨	54251454	108
酢	125351131211	107
醮	1253511324111214444	107
霾	1452444434435332511211	107
暀	251133241121	107
蝌	251214312344412	107
罔	25431415	107
皋	3251113412	107
艄	3354412433544	107
衾	3415413534	107
讜	411125124345251254312114444	107
庀	41315	107
涿	44113533434	107
洰	4411515	107
谠	452434525135	107
玠	11213432	106
兢	12251351225135	106
杽	12343112	106
曪	25112522155444432411121	106
嵁	252122111355	106
笮	31431431211	106
魰	352512144444134	106
忖	424154	106
湜	441251112134	106
汾	4413453	106
漾	44143112145534	106
幂	452511134252	106
彇	515511235521512	106
刕	535353	106
绀	55112211	106
紺	55444412211	106
芋	122112	105
蔪	12212511123312	105
薯	1222522112132511	105
梴	1234321554	105
杴	12343534	105
遽	2153151353334454	105
锨	3111533123534	105
犍	312151111254	105
箮	314314445125111	105
衏	3321135115	105
鎱	341124311212513534	105
銶	341124311241344	105
肴	34133544	105
餚	3415115434133544	105
餃	34451154413434	105
翎	34454541541	105
粂	354431234	105
遛	3545325121454	105
饺	355413434	105
惂	42435321511	105
焐	43341251251	105
為	435554444	105
沥	4411353	105
瀝	4441331234312342121	105
潗	444324111211234	105
氶	55534	105
璟	1121251141251234	104
纛	112155212511112343554234	104
埡	12112155121	104
垭	121122431	104
掾	121551353334	104
橢	123452131213541	104
椭	123452132511	104
熲	154334132511134	104
晤	25111251251	104
呶	25153154	104
箩	31431425221354	104
籮	3143142522155444432411121	104
儺	321221251113432411121	104
傩	325432411121	104
鉔	3411243112525	104
鯪	3525121444412135354	104
迯	35424454	104
詿	4111251121121	104
誚	41112512432511	104
诖	45121121	104
诮	452433511	104
妤	5315455	104
繙	554444343123425121	104
苹	12214312	103
蘋	1222121233132511134	103
梆	1234111352	103
歿	13543554	103
殁	13543554	103
盹	251111525	103
鼉	2512512512112511251211511	103
鼍	25125125121125125115	103
鐬	341124312121131233543	103
愠	442251125221	103
慍	4422534125221	103
洩	444251153	103
荀	122352511	102
楷	1234151532511	102
枡	12343132	102
棬	123443113455	102
砻	1353413251	102
齬	2121343413434521251251	102
龉	212134521251251	102
蠓	2512141224511353334	102
蜷	25121443113455	102
噜	251352512112511	102
嚕	251352512144442511	102
噫	2514143125114544	102
痙	413411555121	102
痉	4134154121	102
礱	414313544151511113251	102
爍	4334325115545541234	102
烁	433435534	102
艽	12235	101
蹼	2512121224314311134	101
疃	25121414312511211	101
钪	311154135	101
秸	31234121251	101
俚	322511121	101
侃	32251325	101
鈧	341124314135	101
痪	413443525134	101
瘓	41344352534134	101
粨	431534132511	101
鄆	45125111252	101
郓	45152152	101
撻	121121431112454	100
耄	1213153115	100
掇	12154545454	100
軓	1251112354	100
銐	13542234112431	100
貲	2121152511134	100
赀	2121352534	100
喅	251251141431	100
噔	251543341251431	100
搿	31153412513115	100
牴	312135151	100
鐚	34112431121551214544	100
雏	3551132411121	100
雛	355223552232411121	100
旃	4153313541	100
慷	42441351154434	100
烇	4334341121	100
滦	4414132341234	100
渺	444251115343	100
灤	44441112515544445544441234	100
滂	4444143454153	100
妨	5314153	100
摁	1212513414544	99
堋	12135113511	99
聆	12211134454	99
鬴	12512543121251124	99
奩	13412512512515	99
奁	1341345	99
崋	2521122112	99
犒	31214125125251	99
篙	3143144125125251	99
畠	3251125121	99
胱	3511243135	99
觶	3535112251251251112	99
觯	353511243251112	99
麟	41352211515431534354152	99
醤	44234431541253511	99
孾	52125111342511134531	99
娍	531135543	99
綍	5544441245551	99
酆	11122111252125143152	98
玖	1121354	98
椽	1234551353334	98
甄	1252211211554	98
硶	132512523445	98
郟	134343452	98
郏	14313452	98
鬃	211115433344511234	98
闍	2511251112132511	98
閽	2511251135152511	98
岐	2521254	98
锉	311153434121	98
銼	341124313434121	98
鹞	344331125235451	98
豚	35111353334	98
颼	353251214321511254	98
飕	3534321511254	98
鷂	354131125232511154444	98
壅	4155332411121121	98
阇	42512132511	98
缬	551121251132534	98
纈	554444121251132511134	98
螫	12135343134251214	97
毊	12152133554313425125251	97
蔫	12212121154444	97
掞	15143344334	97
闫	245111	97
閆	25112511111	97
嘁	25113211234534	97
曜	251154154132411121	97
踔	251212121251112	97
喎	25125525251	97
羈	252211221251122111254444	97
羁	25221122125112551	97
邖	25252	97
骰	2554525113554	97
穡	312341234341252511	97
穑	3123412431252511	97
箟	31431425111535	97
恣	4135344544	97
悇	4243411234	97
彘	551311341535	97
琿	1121451251112	96
珲	1121451512	96
藜	122312343533424134	96
芭	1225215	96
蜃	1311534251214	96
硐	13251251251	96
砽	1325135112	96
阈	24512511543	96
閾	2511251112511543	96
黽	2511251211511	96
昉	25114153	96
黾	25125115	96
牘	3215121252212511134	96
牍	321512544134	96
翱	3251113412541541	96
舶	33544132511	96
洜	3542512534	96
瘛	413441112534544	96
漚	44412512512515	96
沤	4441345	96
沱	44444535	96
穹	44534515	96
寲	44535311345452134	96
襠	452342434525125121	96
裆	45234243511	96
祆	45241134	96
尕	53234	96
嫢	11342511135531	95
榧	12341211121115	95
磧	1325111212511134	95
碛	1325111212534	95
歹	1354	95
畦	25121121121	95
崽	252251214544	95
倌	3244525151	95
鲫	352512115115452	95
鯽	352512144445115452	95
猩	353251131121	95
獬	3533535112533112	95
燫	43344134315112234	95
犟	515542512143112	95
娱	5312511134	95
嬋	531251251251112	95
娛	5312515134	95
婵	53143251112	95
甙	11221154	94
掬	12135431234	94
梧	12341251251	94
轅	12511121212513534	94
辕	15211212513534	94
嗝	2511251254312	94
笱	31431435251	94
叟	321511254	94
胍	351133544	94
鳕	3525121114524444511	94
鱈	3525121444414524444511	94
舛	354152	94
諷	4111251351251214	94
瘴	4134141431251112	94
惇	42441251551	94
悴	42441343412	94
讽	453534	94
孀	53114524434123425111	94
姟	531415334	94
姒	5315434	94
恿	54251124544	94
甾	55525121	94
琦	112113412512	93
敮	1123215112154	93
挝	121124454	93
驪	12112544441254125441352211535	93
撾	12125525251454	93
鞫	122125112354111251	93
郴	1234123452	93
櫨	12342153152512125221	93
摢	15121531534315	93
揿	151311153534	93
齠	21213434134345253251	93
龆	2121345253251	93
闿	245252515	93
闓	251125112521251431	93
嘫	251354413444444	93
崐	25225111535	93
鶻	25545251132511154444	93
鹘	25545351135451	93
钃	34112431513241342522135251214	93
飩	341511541525	93
饨	3551525	93
誹	411125121112111	93
涸	44125122511	93
憡	442314314125234	93
浔	444511154	93
诽	4531112111	93
蚤	544251214	93
骊	5511254254	93
尌	121251431154	92
萘	12213411234	92
茵	122251341	92
楔	1234111253134	92
砆	132511134	92
睨	2511132151135	92
嘲	251122511123511	92
昢	251125252	92
暲	251141431251112	92
圉	25121431121	92
钺	3111515534	92
铱	31115413534	92
笫	3143143523	92
鼬	321511511511525121	92
儂	322512211311534	92
併	32431132	92
侬	32453534	92
鉞	3411243115543	92
銥	34112431413534	92
誄	4111251111234	92
諤	4111251251251115	92
疹	4134134333	92
羥	4311121555121	92
羟	43111354121	92
湟	441325111121	92
粱	4415344431234	92
诔	45111234	92
谔	45251251115	92
琵	112111211535	91
芊	122312	91
蔗	12241312214444	91
菏	12244112512	91
藎	12251121444425221	91
荩	122513444	91
暍	2511251135345	91
囂	251251132511134251251	91
嚣	251251132534251251	91
嶂	25241431251112	91
氛	31153453	91
笥	31431451251	91
餛	3415115425111515	91
馄	35525111535	91
汛	441512	91
嫭	53121531534315	91
缗	551515152511	91
緡	554444515152511	91
玎	112115	90
邯	1221152	90
鞽	122125112313425125251	90
鞒	122125112313432	90
皟	3251111212511134	90
胧	351113543	90
朧	35114143125111515111	90
鲑	35251211121121	90
鮭	35251214444121121	90
獠	353134432511534	90
肟	3541115	90
瘢	413413354143554	90
燎	4334134432511234	90
惴	442252132522	90
绶	55134434554	90
缪	55154454434333	90
綬	55444434434554	90
繆	55444454154134333	90
奭	113251113251134	89
忝	11342444	89
埗	1212121233	89
碁	1221113413251	89
蔬	122521214154325	89
輒	12511121221115	89
厩	13511541535	89
辄	15211221115	89
踝	251212125111234	89
蛉	25121434154	89
唑	2513434121	89
鍫	31234433434112431	89
簳	3143141225111234112	89
戾	33511344	89
鄱	34312342512152	89
籴	34431534	89
糴	3443153454454432411121	89
彤	3541333	89
桀	3541521234	89
廄	413511543554	89
惤	42451541554	89
槊	43152335111234	89
浘	4415133115	89
泯	44451515	89
騁	12112544442512115	88
駙	121125444432124	88
苄	1224124	88
鏨	1251112331234112431	88
匱	12512125111345	88
匮	12512125345	88
奄	13425115	88
雹	1452443435515	88
錾	1521331234112431	88
裳	24345251413534	88
踰	2512121341351125	88
蟛	251214121251431333	88
蝠	251214125125121	88
亃	4315343541525	88
烽	43343541112	88
濛	4411224511353334	88
浞	4412512134	88
涕	4444351523	88
屙	5135212512	88
剼	5454543433322	88
骋	5512512115	88
驸	55132154	88
芪	1223515	87
賾	122512511212511134	87
赜	122512511212534	87
芤	1225215	87
钮	311155211	87
甥	311212512153	87
俳	3221112111	87
鈕	341124315211	87
劬	3525153	87
瓤	4125125111221353433544	87
銮	41323434112431	87
怖	42413252	87
熗	43343445113251	87
炝	43343455	87
汜	441515	87
悎	4423121251	87
熨	513112341244334	87
珯	1121121315	86
昊	25111134	86
吡	2511515	86
箴	314314131251543	86
伕	321134	86
佞	3211531	86
貉	3443533354251	86
狖	35344534	86
詣	4111251152511	86
亴	412514512135	86
翊	41431544544	86
悯	4242454134	86
粎	4315345134	86
濄	44125525251454	86
泓	44151554	86
憫	442251125114134	86
瀚	4441225111234544544	86
淦	44434112431	86
诣	45152511	86
祚	452431211	86
冗	4535	86
黜	25431121444425252	85
铯	31115355215	85
倓	3243344334	85
銫	34112431355215	85
爻	3434	85
悚	4241251234	85
灉	441555251521532411121	85
褳	452341251112454	85
孺	52114524134132522	85
缭	551134432511534	85
桁	1234332115	84
阕	245543341134	84
賒	25111343411234	84
闋	25112511543341134	84
赊	25343411534	84
缶	311252	84
氪	31151225135	84
稼	312344451353334	84
箙	31431435115254	84
賃	3231212511134	84
赁	3231212534	84
旆	4153311252	84
翦	431351122541541	84
炔	43345134	84
宄	44535	84
禨	4524554554134534	84
繍	55444451124313432	84
柇	123431234	83
甌	125125125151554	83
戌	131543	83
瓯	13451554	83
霖	1452443412341234	83
贓	251113413513125125543	83
睌	251113525135	83
躡	2512121122111122111122111	83
蹑	25121211221115454	83
赃	2534413121	83
骱	2554525113432	83
镅	31115521325111	83
鎇	34112431521325111	83
惕	42425113533	83
涖	4443241431	83
裱	4523411213534	83
収	5254	83
迂	112454	82
苤	12213241	82
芗	122553	82
薌	12255345115452	82
酝	12535111154	82
醞	12535112534125221	82
厣	13134425112	82
厴	1325112511134425112	82
嗑	2511215425221	82
冕	25113525135	82
竽	314314115	82
笀	314314415	82
鍞	34112431212511134	82
餿	34451154321511254	82
